property_area_sqft,bedrooms,bathrooms,floors,year_built,property_age,renovation_status,lot_size,distance_city_center_km,neighborhood_quality_score,crime_rate_index,nearby_school_rating,hospital_proximity_km,shopping_center_proximity_km,public_transport_score,parking_availability,property_type,construction_quality_rating,energy_efficiency_score,water_supply_reliability,electricity_supply_reliability,internet_availability_score,green_space_index,flood_risk_index,noise_pollution_level,sale_price
970,2,1.0,1,1963,62,0,8480,1.306966454273574,5,5.70944322469359,2.517657369958876,8.831879012578263,4.716199772670672,3.941557871858899,1,1Fam,5,5.733438513656144,8.146605280778052,7.19020844846727,4.969861587593155,8.15456160424737,2.8375850106245064,1.7856205854844598,132500
1493,3,2.0,1,1997,28,1,13125,4.5762716618514325,6,2.403109042866643,1.1434561793060154,8.897783079109225,2.781072614154457,4.353380661795668,1,1Fam,6,4.534650245549375,5.130486173274008,4.950369798382873,5.042299201915138,5.451153240099039,1.1821758700113825,8.748370486163655,208900
2643,3,2.5,2,2006,19,0,13693,13.565501637347365,9,7.732599584823265,1.2625360791513747,5.487021772752286,6.864835094735792,8.180439479377519,1,1Fam,9,5.480653762169446,6.702063512863618,2.9624006208400027,9.791400287391527,5.722467449068397,8.969932241332057,8.85021573260752,380000
1718,3,2.0,1,2007,18,1,10637,19.58479835338304,8,8.164246354686977,9.110516795274544,2.5419154680497944,2.7202804898279234,5.834751150330063,1,1Fam,8,5.633372783671284,1.9080163271270596,7.267218332711442,1.4255338612602886,1.4716138246201935,8.51790682035407,6.735734221758299,297000
1131,2,1.0,1,1937,88,1,5925,16.523356667545755,4,2.2561510636257665,6.256638820487756,1.6156918441690469,4.34872696386103,7.311611413741691,1,1Fam,4,3.2252816987825876,5.21863388820128,9.760527871250193,9.82832443305321,9.939227301366143,8.965657989390692,9.686546819984844,89471
1850,3,2.0,1,2004,21,1,16033,10.499791707007358,9,3.504716343964,3.379181531661356,4.542538723603061,5.9045254554204325,9.173588472367447,1,1Fam,9,2.1393933273239956,2.060115970557702,1.1907661394254068,1.3161165613013948,8.557680316672958,5.4975821687119115,2.47370376677374,326000
1792,2,2.0,1,2003,22,1,11846,19.87669040508894,9,5.251170396066905,8.925922706585645,0.576013758814288,1.4754328475316747,3.96755042971149,1,1Fam,9,3.82215102282849,7.5525884418692595,8.536917540871038,7.623272033433166,7.6329408699422485,6.5210131259693,8.8355975633701,374000
1826,4,1.5,2,1915,110,1,2500,12.523972201661627,7,9.671730230913118,2.0346833283320986,9.624371654030446,0.9284213012506422,7.3951456605465475,1,1Fam,7,7.757537904812891,4.5931882667406985,4.179626904654246,3.7985502706682244,4.1664475534812535,6.582963249076164,7.022900239113122,155000
1216,2,2.0,1,1998,27,0,4500,18.61158957482203,6,6.783514332695748,6.804037227784259,4.1581618968735725,3.2530794584164946,3.8730667489927657,1,Twnhs,6,7.635835868255119,4.895326031756062,8.177133058321001,9.941406067364065,5.114413183297302,5.959894722105639,9.367356846482082,164000
999,3,1.0,1,1962,63,1,7758,3.832428417297414,5,4.053927515114918,1.397023848118239,1.3863258595040342,3.404655567774405,8.217208919755446,1,1Fam,5,8.049601839624492,9.720890566599877,5.2526318375651435,9.096418861696755,8.714176885675894,6.245741740596865,3.528564033220256,132500
1113,3,1.0,1,1950,75,1,9600,10.257178584407608,5,9.512310911340018,6.621403678388813,9.422927517071285,1.2393353803167986,3.6294751256125624,1,1Fam,5,1.3809972396844519,6.038039509004924,1.4613035670271133,4.66197384406,7.5282856218557335,4.182597213459561,7.820580228028252,147000
1073,3,1.5,1,1965,60,0,10289,2.0419156550058037,5,5.130263565448279,4.597017346417491,5.606119405999419,4.8012370944008795,4.401039431113288,1,1Fam,5,4.598264980490091,1.4513500947034172,8.247999924846567,7.745496067496027,5.841062580894079,6.012342252903921,4.837243092973394,156000
1484,3,2.0,1,1971,54,0,12243,9.094066690551104,5,1.2875718872140405,4.947528006635934,5.014432203923976,6.70910949996347,2.796831142595435,1,1Fam,5,6.296774682421839,4.801943737197176,6.404022046625076,7.381596350135241,4.785401636622002,3.566894529552146,4.405604903214805,175000
2414,3,2.0,2,1900,125,1,10800,15.478986231850165,5,9.086254565674496,8.934823652973883,3.597549112189795,7.767605832444337,9.086931091195245,1,2fmCon,5,7.415708605659,8.33046219312158,4.517717333837267,7.693911560721461,8.051695884651815,5.2617072186868725,1.9436757010783965,160000
630,1,1.0,1,1970,55,1,1526,10.77846662724327,4,9.900708857501726,1.8524811061646003,9.910433028375246,1.5159860349665084,1.4080464169185298,1,Twnhs,4,5.162977115026715,3.4153773394517155,6.873737056912066,6.739985842924646,5.231121740867572,2.920051998411423,6.237391330972939,86000
1304,3,1.5,2,1976,49,0,2665,8.285046097730573,5,5.227305202554962,4.1257222065325445,2.7706892056344405,7.660300002258821,5.011436088546074,1,TwnhsE,5,2.4442922838350385,7.123470592933568,6.3422097103746315,1.4795577052008664,5.92370592574438,5.673137592770658,6.62315538726756,115000
1578,3,1.0,2,1941,84,1,9490,7.658491957963138,6,4.391371925795919,3.0049061745819596,1.8967172065470077,2.1213814318301614,8.950260076701214,1,1Fam,6,5.828516667607724,6.993531730588951,8.0372644030104,2.710577433102097,3.5714959393711516,3.874425032989296,6.436661336609639,133000
1456,3,2.5,2,2006,19,0,15578,1.6516199312691515,6,5.144620415711233,1.439859933035556,8.365904331476194,0.5827924336102231,4.680585929964266,1,1Fam,6,6.107825167227977,9.721514066489894,4.311278229654913,7.167748562240315,3.373448128582995,3.263240559009204,8.953485839946683,172785
1269,3,1.5,1,1960,65,0,7931,14.689588368939747,5,3.1527734858094307,2.9368745970049046,1.5253141743944534,6.081180027512116,2.182125969693287,1,1Fam,5,2.603047815570717,7.67536566415166,7.076420873848348,4.770174727649588,8.986633179635508,5.694117342432227,8.374179394034517,155000
886,2,1.0,1,1938,87,1,5784,4.149787236802797,5,2.979777124684529,9.3917003179899,6.681889144400237,6.922969330737738,3.5890556221664314,1,1Fam,5,8.864976543324222,4.986830261373984,1.5075043809478919,6.854524447742557,9.27046647021285,6.502050199923937,5.409094047641292,91300
720,2,1.0,1,1920,105,1,7879,2.906842318703575,4,9.515838396426659,7.50880163106889,4.394646989243662,1.5919743487872149,2.805050246277463,0,1Fam,4,8.114276121115752,4.721378522769726,3.0564538664525003,5.139897524043253,4.949147146590592,6.9041347186600674,2.067273132867163,34900
3228,4,3.0,1,1992,33,1,12692,14.490528743112408,8,7.8960333934035845,5.386387135675925,8.209374133518985,3.5603363505883965,4.2725957730702175,1,1Fam,8,1.4578179990655655,9.714665993841026,8.000087993963456,1.8336870659091438,5.314725658387421,3.5094099940159866,6.233347587943216,430000
1820,4,2.0,2,1925,100,1,9120,18.660683365645884,7,7.890879118103211,6.464463464390236,5.871483287404581,4.6810853627073925,1.3177970021086964,1,1Fam,7,8.110594982999467,7.015694654745179,2.6305633916512465,4.628324912125356,7.876301136175948,7.8627947969678615,9.418602174616916,184000
899,3,1.0,1,1967,58,1,7800,8.873328438956058,5,2.5172319258378177,4.837517604040249,7.998904492497151,1.819319462439584,8.010851827288162,1,1Fam,5,3.9285562112769608,8.455902475651158,3.0788223695479506,3.750176468028555,8.462796274504447,4.021905059994116,6.769079298604002,130000
912,2,1.0,1,1958,67,1,7535,16.22492402804204,5,8.331546573689945,3.75154645174948,4.5338402937151985,5.321143172371212,7.415419304796199,1,1Fam,5,3.882821055816544,8.243303914257861,4.623352224705153,9.889989410159131,4.310851334128984,4.408512701840942,5.832991694232535,120000
1218,3,1.5,2,1973,52,0,1890,16.81906885313203,6,6.912527715391765,6.667834027901122,5.248525928635822,3.0666277861509346,1.0820177229699044,1,Twnhs,6,9.076092621287364,2.688300955188237,7.665943757507957,9.838914626311713,3.418154238798088,8.468742604395992,1.2735962146175763,113000
1768,3,2.5,2,2005,20,0,9803,4.0407995262781,7,2.107393156796018,9.325819384072508,9.98831848935704,3.4300676012784805,8.439239064554187,1,1Fam,7,9.929058338599475,8.636045743846775,9.66676082551249,1.1456310667434955,8.05100645070545,6.7627309625213465,7.358868942947785,226700
1214,2,1.0,1,1965,60,0,9170,11.937458513961795,5,9.883991021208278,3.6925448896888344,2.014545850427086,5.180955199319946,3.3008277704061686,1,1Fam,5,8.615494735825468,4.888581043574779,2.73642589159045,7.468841077566659,8.587358294490553,1.4499281959959438,8.145973581536854,140000
1801,1,2.0,1,1959,66,1,15602,7.8547759087260856,7,8.65541885313737,8.007582306745032,1.4552860436592363,5.581956271062366,7.554844797985643,1,1Fam,7,2.205550417676432,8.04924803314734,1.2853963264476589,6.704968818090919,3.0365091084115052,1.3733744700057926,7.527368078349817,289000
1322,3,2.5,2,1974,51,0,2308,9.289135650705685,6,2.3157535519380854,9.833725981182512,2.7336646832935987,6.503077886812557,2.0554081266826687,1,TwnhsE,6,3.774217514107842,6.783953461657925,2.9657294756800088,6.409740693186075,4.746339926855931,5.242986074597702,2.1863197647199235,147000
1960,4,2.0,2,1952,73,0,7596,14.081379266737033,5,7.7012616228226864,6.271753421270287,2.540909418891443,0.6918240835031659,8.374573056101838,1,Duplex,5,4.556937553780603,2.0458511674015503,3.206747183159892,3.1873667853044214,1.3146538334986504,3.1215141296237867,9.096020749726117,124500
1911,3,2.5,2,1993,32,1,9554,14.21991525408426,8,6.3397713537770395,4.249761307909836,4.717686748338376,3.6369626024485537,4.858510018431339,1,1Fam,8,2.5593458581833053,5.203678832858691,7.543479015412779,8.430171902197834,4.934110797947989,2.644723908248019,3.857140217592393,215000
1218,2,2.0,1,2009,16,0,7862,17.470944656294268,6,6.876032363503356,7.636824397897046,1.8754126632777628,0.9137077126810338,9.363230172987823,1,1Fam,6,3.6137391010462583,8.746573480805036,9.575946048743873,7.184941526961429,7.454949505194343,4.031313305969242,7.943476929884062,208300
1378,3,2.0,2,1928,97,1,9600,7.68037360903061,7,3.7305497708258972,9.354156903704972,4.753727787255547,7.015169310992184,6.942178704790241,1,1Fam,7,1.9372304192003993,9.409621576374741,8.420165338682178,9.796439808697238,5.870988018113491,4.621947682507008,8.087897255153884,161000
1041,3,1.0,1,1959,66,0,9600,9.73041596865345,5,4.203309745698119,1.89531111694579,6.48294285330005,3.5347029947675948,7.545571886082992,1,1Fam,5,3.819475931263548,3.3674267813802783,4.341180938986335,2.0667104514712804,8.880678764477128,7.710830837373463,3.5868442239069487,124500
1363,2,1.0,1,1951,74,1,14559,5.674689880815808,5,4.488516239313616,7.148099353299212,7.697459029449966,2.8687801965961817,9.895981147823512,1,1Fam,5,3.1907564938918256,9.189403546838838,5.6169583115837245,9.879788613350442,7.29911852937694,9.718344822302488,1.817728186289144,164900
1368,2,2.0,1,2005,20,1,6792,3.8448662178701842,7,3.3319612554970695,9.866415419316485,2.389577997871196,6.688836888098687,9.633150197500886,1,TwnhsE,7,3.882123799438808,9.041074555990885,4.534190590314399,8.540972316022955,2.610933003704729,3.5910037882604193,3.018655845382861,202665
864,3,1.0,1,1958,67,0,9100,2.6622512223301267,5,6.786836631423956,9.052955867604007,7.888168259797103,6.189714764203252,3.4979493678860507,1,1Fam,5,5.954076775776098,4.99635524705854,3.1673940722347327,4.266360209300812,8.958904669038734,2.8963134385837397,1.074997443201157,129900
1080,3,1.5,1,1983,42,0,9187,2.9190496404364925,6,3.126293505111227,4.6910162215320845,6.851441713546611,1.7036841436062364,6.454706343576147,1,1Fam,6,4.740599760373341,3.4605436851439992,7.31232949158941,4.6119982412097125,4.927586353017379,6.426669950765841,7.939794847651235,134000
789,2,1.0,1,1926,99,1,10594,6.052338642959358,5,9.647768065995667,6.013618695895159,2.3309026189713498,5.158971928850745,6.191742334317925,1,1Fam,5,4.63140571866755,4.2665802636520045,7.412607621708389,5.990863717723959,7.612562339107801,7.6855147385923885,5.255796759222816,96500
2020,3,2.5,1,2009,16,0,12220,17.031839565760006,10,3.331219370076555,2.2372377213568395,4.267285846927509,6.062474273931834,5.720051266278066,1,1Fam,10,4.503649846338863,8.557630418360674,9.940331662939744,9.420807289934718,3.3748869280290883,6.480799984562422,1.9424967688440666,402861
2119,3,2.5,2,1972,53,0,10448,7.594439627784169,6,9.923170806783977,6.291638612638531,4.914803558795156,6.053909731183101,4.144249323743852,1,1Fam,6,9.971744094868724,2.1418943135493453,8.518472499817793,1.954850443146512,8.788994181380833,5.42660822310446,4.917278027791269,158000
2344,3,2.5,2,1996,29,1,10208,9.561962519600366,7,2.6247640085016033,1.161397218633521,2.722493538187156,4.164601350775216,8.115142885922165,1,1Fam,7,9.263375153443898,3.8736366100471145,1.5045159162304782,6.354405416277149,6.451662282905655,9.373174850324306,1.175511538086263,265000
1796,3,2.5,2,1998,27,0,9531,18.67445277738433,6,1.0492831289509663,7.26276571429704,2.1558588228540185,2.6250915648941193,1.2140706970669046,1,1Fam,6,7.744060158085983,4.494667740971959,8.592168337331337,1.7735627013640622,1.4135902264137146,2.9787413432866665,3.1310871529592723,211000
2080,3,1.5,2,1926,99,1,10918,2.764046700261097,7,5.563457485374064,1.3626375693270276,3.64345655928891,1.339487360938849,5.376487520317999,1,1Fam,7,7.590809482176658,4.113009840975797,8.868642708613745,2.9141599266332183,7.195962567213546,9.400031744574399,5.280906818391864,234000
1294,3,2.0,2,1900,125,1,10800,11.8911269111778,4,8.931339780170442,6.777428954640754,6.536018595552073,1.6527052836712557,2.5196564132673647,0,2fmCon,4,2.997501761027766,9.313295193352417,7.551232570846885,4.002074267282428,6.969969978318273,6.391014782560684,3.49204216626013,106250
1244,3,1.5,1,1957,68,0,11988,5.085265520161238,6,4.18015286266265,6.250594252294359,2.4791743583563806,7.517308418321719,1.4187836532070035,1,1Fam,6,8.797002278591712,6.810004833471421,1.3846192933845936,8.793145087892222,1.8165645208666819,5.7535179214205385,1.2900685103378502,150000
1664,3,2.0,2,1947,78,1,5000,18.062832071994478,6,3.6716614204959535,5.7557563910385,4.214860343496748,4.78123296101165,6.419098269742148,1,1Fam,6,9.335368824942913,3.3370954567617575,7.073130308930938,7.235117756889938,1.5050844094799867,3.4957476540092056,9.843285712697796,159000
4676,3,3.5,2,2007,18,1,40094,7.414861820379421,10,5.02494748952485,1.0561408158179364,9.050477301513801,3.113531023254125,6.273725044399589,1,1Fam,10,7.203499685920944,2.768376892329976,6.84490731809348,3.9707115809779827,8.782415328460845,5.1655542811219135,3.065745264143067,184750
2398,3,2.5,2,1996,29,1,11787,8.713421042180247,7,4.724982112434519,7.696199868083082,7.246767078382256,5.234229324376465,8.812224844083127,1,1Fam,7,9.03878922077885,9.438254362899665,8.937115358237454,6.266977461614186,4.908644873096704,5.377907153128521,8.568111100853692,315750
1266,3,2.0,1,2005,20,0,7500,8.99299262457166,7,7.538986497466755,6.772269676740738,1.2852545089292482,1.9324095876633038,2.41790734802606,1,1Fam,7,1.5136892729548679,1.713268739042531,9.663252014431045,1.849003170383708,1.3840682271315412,2.023904417946319,1.9255236519475984,176000
928,2,1.0,1,1956,69,1,13300,17.317240674873833,5,5.845400109530001,2.452493008670237,7.917649249537987,3.4892550988987847,5.611345652098344,1,1Fam,5,8.471671293644096,3.8071149593199913,3.3383622243024695,7.502350462007723,5.296542655038656,5.374810446627619,2.9675849175354143,132000
2713,3,2.5,2,2008,17,0,14948,4.067247411244784,9,8.159300702703671,8.363476356823032,2.496935706103094,5.262886822977249,4.563078143637222,1,1Fam,9,9.623993206300163,2.7743506014482406,8.86005424065787,3.720226249330662,7.747551138710504,6.810697487885229,4.114965029279872,446261
605,2,1.0,1,1920,105,1,9098,5.856412584835813,4,4.755427540171989,8.312385104979402,6.095131771266854,1.345613443536041,3.068031725303267,0,1Fam,4,7.232281098323743,8.233754159319012,9.648409887003384,1.628617729605868,2.4349777483255264,6.0631929635783965,9.504266775387098,86000
2515,4,3.0,1,1957,68,1,32668,12.415672490923104,6,7.481486002677506,5.650446814379948,3.7147763361894395,2.1896449268873748,8.026422840500103,1,1Fam,6,3.5158201580144763,3.8079457626532895,2.7104687113144585,7.326760872006322,6.588659221090737,4.245477044840515,6.674398460794184,200624
1509,3,2.0,1,1988,37,1,10200,17.395515605707786,6,6.839001929726269,5.931303707872331,9.709925084552388,6.228489033826606,5.401008538160235,1,1Fam,6,7.1546718659374875,1.0613899381683627,9.785803484386587,3.0513983824258863,5.827992567994806,3.176152003900743,5.110611773602885,175000
1362,3,2.0,2,1920,105,1,6155,5.888089387133713,6,7.941376111777215,3.4532128356212812,4.605469625410805,4.919818825359838,6.296441012224627,1,1Fam,6,3.7226432282261763,9.00771359565272,2.0212163302182793,7.653903460489463,3.947618347262818,2.38502028736162,8.831460584682958,128000
827,2,1.0,1,1955,70,1,7200,3.6558482929915828,5,8.651459559328549,9.644923410550396,9.001127355555953,4.09566742680627,4.485066848876877,1,1Fam,5,6.255265239206169,2.5000580538231523,2.911105131110836,5.8746520850193855,4.935613113964669,1.6966005052459914,5.622249875018242,107500
334,1,1.0,1,1946,79,1,5000,5.492946293240568,1,7.55627556000943,8.843717979812848,2.7173589572152306,1.2904741564130058,3.3082811622284014,0,1Fam,1,7.9119621524256285,3.3587447160550714,1.6909535666286715,1.3144229547206967,3.0392971011168193,9.228792720145554,7.223521552928629,39300
1414,3,2.5,2,2004,21,0,9056,14.957659569947928,8,6.354747972903471,2.6011920173010683,3.222255627494744,5.658544550787343,4.89395887571937,1,1Fam,8,1.5867044324538275,8.231033521393869,6.885642734316769,1.6339807843709968,1.9521327405251394,8.895283033883882,4.409053953698454,178000
1347,3,1.0,2,1910,115,1,7000,17.95849852892324,5,2.6948165170486416,7.073502709536302,3.256242063517548,2.3936021072682543,2.5773403865367666,0,2fmCon,5,9.080351818092687,7.304742479242443,3.0294378385290477,4.427755890856741,6.059831894376613,1.812645428574685,8.333915134281858,107500
1724,3,2.5,2,1998,27,1,8924,2.6930345908249045,7,6.221639071587401,4.383467739924313,9.676097275715378,7.727300375200975,4.328688514988038,1,1Fam,7,9.531590494056848,9.005377574982345,7.24033492602291,4.647630953674674,6.519983572821969,2.7271488785240448,4.900885976713768,188000
864,3,1.0,1,1972,53,0,12735,14.17279890901917,4,6.113533327092297,5.236164077085978,7.579336836550534,3.78710257159368,9.224518650092316,1,1Fam,4,9.73512300379148,7.990904628548482,5.315558164027271,1.819307912671262,1.483317127806179,9.285559697400643,4.353978084391726,111250
